tester_name,predicted_label,left_angle,right_angle,x11,y11,x12,y12,x23,y23,x24,y24,x25,y25,x26,y26
A,0,170.3253438216102,171.3109184637319,0.5805256962776184,0.19933158159255981,0.4596967101097107,0.19907143712043762,0.5457098484039307,0.5016368627548218,0.4800512492656708,0.4939590096473694,0.5418016910552979,0.7026140093803406,0.4771575927734375,0.6812037229537964
A,0,170.95156886097064,171.82442030286884,0.5792253613471985,0.19740456342697144,0.45837506651878357,0.1963798701763153,0.5457106828689575,0.5027567148208618,0.47849544882774353,0.4960136115550995,0.5414579510688782,0.6957127451896667,0.4762226343154907,0.6784999370574951
A,0,170.49469521975774,171.26545383275175,0.5763428211212158,0.19255033135414124,0.4579761326313019,0.19248563051223755,0.543467104434967,0.4907779097557068,0.478855162858963,0.48590555787086487,0.5402686595916748,0.6962608098983765,0.47537195682525635,0.6720658540725708
A,0,171.19142670775685,173.16017983384586,0.5753242373466492,0.19270503520965576,0.45773857831954956,0.19091510772705078,0.5456750392913818,0.4927595853805542,0.4785820543766022,0.48563382029533386,0.543690025806427,0.6969532370567322,0.47911080718040466,0.6762686967849731
A,0,171.19142670775685,173.16017983384586,0.5753242373466492,0.19270503520965576,0.45773857831954956,0.19091510772705078,0.5456750392913818,0.4927595853805542,0.4785820543766022,0.48563382029533386,0.543690025806427,0.6969532370567322,0.47911080718040466,0.6762686967849731
A,0,169.66519124594197,174.34114909033045,0.5813174247741699,0.19164234399795532,0.4623291790485382,0.1923721432685852,0.5491420030593872,0.48869192600250244,0.48121246695518494,0.48579296469688416,0.5473809838294983,0.6954694390296936,0.4822235405445099,0.6775428056716919
A,0,168.77564133026246,174.67102169648035,0.586208164691925,0.20120546221733093,0.4671996533870697,0.18863645195960999,0.5509505867958069,0.5042105913162231,0.48238247632980347,0.49536797404289246,0.5505294799804688,0.7103652954101562,0.4816340506076813,0.6862157583236694
A,0,169.05234145966563,172.94144990112935,0.5912166237831116,0.19766172766685486,0.4731642007827759,0.18905198574066162,0.5539793372154236,0.5006712079048157,0.4852513372898102,0.48918166756629944,0.5517352819442749,0.6970909833908081,0.48018893599510193,0.6865233778953552
A,0,169.92597674655107,169.77451819605093,0.5960724949836731,0.19941624999046326,0.4767676293849945,0.19128280878067017,0.5597448348999023,0.49829936027526855,0.4884643852710724,0.4845855236053467,0.5557493567466736,0.696963906288147,0.47689199447631836,0.6776916980743408
A,0,172.9918671072293,167.48248116288048,0.5999703407287598,0.19524827599525452,0.4813820719718933,0.18645530939102173,0.5654767155647278,0.5071766376495361,0.48890528082847595,0.4957057535648346,0.557334840297699,0.7030569314956665,0.46900269389152527,0.6886816620826721
